admcd	admnm	lon	lat
4119083000	경기도 부천시 오정동	126.777	37.538
4119084000	경기도 부천시 원종1동	126.807	37.529
4119085000	경기도 부천시 원종2동	126.801	37.526
4119086000	경기도 부천시 신흥동	126.77	37.525
4119200000	경기도 부천시 원미구	126.782	37.503
4119251000	경기도 부천시 원미구 심곡1동	126.783	37.494
4119252000	경기도 부천시 원미구 심곡2동	126.783	37.487
4119253000	경기도 부천시 원미구 심곡3동	126.775	37.49
4119254000	경기도 부천시 원미구 원미1동	126.794	37.497
4119255000	경기도 부천시 원미구 원미2동	126.791	37.49
4119256000	경기도 부천시 원미구 소사동	126.795	37.486
4119257000	경기도 부천시 원미구 역곡1동	126.811	37.492
4119258000	경기도 부천시 원미구 역곡2동	126.805	37.488
4119259000	경기도 부천시 원미구 춘의동	126.802	37.502
4119260000	경기도 부천시 원미구 도당동	126.783	37.514
4119261000	경기도 부천시 원미구 약대동	126.77	37.513
4119262000	경기도 부천시 원미구 중동	126.768	37.491
4119263000	경기도 부천시 원미구 중1동	126.767	37.501
4119264000	경기도 부천시 원미구 중2동	126.775	37.497
4119265000	경기도 부천시 원미구 중3동	126.773	37.508
4119266000	경기도 부천시 원미구 중4동	126.762	37.51
4119267000	경기도 부천시 원미구 상동	126.76	37.491
4119268000	경기도 부천시 원미구 상1동	126.751	37.493
4119269000	경기도 부천시 원미구 상2동	126.745	37.497
4119270000	경기도 부천시 원미구 상3동	126.752	37.512
4119400000	경기도 부천시 소사구	126.791	37.474
4119451000	경기도 부천시 소사구 심곡본1동	126.776	37.478
4119452000	경기도 부천시 소사구 심곡본동	126.783	37.479
4119453000	경기도 부천시 소사구 소사본동	126.79	37.473
4119454000	경기도 부천시 소사구 소사본1동	126.8	37.471
4119455000	경기도 부천시 소사구 범박동	126.809	37.469
4119456000	경기도 부천시 소사구 옥길동	126.823	37.468
4119457000	경기도 부천시 소사구 괴안동	126.807	37.479
4119458000	경기도 부천시 소사구 역곡3동	126.814	37.483
4119459000	경기도 부천시 소사구 송내1동	126.76	37.482
4119460000	경기도 부천시 소사구 송내2동	126.769	37.48
4119500000	경기도 부천시 원미구	126.783	37.502
4119551000	경기도 부천시 원미구 심곡1동	126.783	37.494
4119552000	경기도 부천시 원미구 심곡2동	126.783	37.487
4119553000	경기도 부천시 원미구 심곡3동	126.775	37.489
4119554000	경기도 부천시 원미구 원미1동	126.794	37.496
4119555000	경기도 부천시 원미구 원미2동	126.792	37.49
4119556000	경기도 부천시 원미구 소사동	126.795	37.486
4119557000	경기도 부천시 원미구 역곡1동	126.812	37.492
4119558000	경기도 부천시 원미구 역곡2동	126.804	37.488
4119559000	경기도 부천시 원미구 춘의동	126.802	37.502
4119560000	경기도 부천시 원미구 도당동	126.782	37.514
4119561000	경기도 부천시 원미구 약대동	126.771	37.512
4119562000	경기도 부천시 원미구 중동	126.768	37.491
4119563000	경기도 부천시 원미구 중1동	126.767	37.5
4119564000	경기도 부천시 원미구 중2동	126.78	37.498
4119565000	경기도 부천시 원미구 중3동	126.773	37.508
4119566000	경기도 부천시 원미구 중4동	126.762	37.51
4119567000	경기도 부천시 원미구 상동	126.76	37.492
4119568000	경기도 부천시 원미구 상1동	126.751	37.493
4119569000	경기도 부천시 원미구 상2동	126.745	37.497
4119570000	경기도 부천시 원미구 상3동	126.752	37.511
4119600000	경기도 부천시 오정구	126.793	37.53
4119651000	경기도 부천시 오정구 성곡동	126.808	37.514
4119652000	경기도 부천시 오정구 원종1동	126.807	37.529
4119653000	경기도 부천시 오정구 원종2동	126.801	37.526
4119654000	경기도 부천시 오정구 고강본동	126.822	37.529
4119655000	경기도 부천시 오정구 고강1동	126.813	37.531
4119656000	경기도 부천시 오정구 오정동	126.778	37.538
4119657000	경기도 부천시 오정구 신흥동	126.77	37.524
4119700000	경기도 부천시 소사구	126.799	37.474
4119751000	경기도 부천시 소사구 심곡본1동	126.776	37.478
4119752000	경기도 부천시 소사구 심곡본동	126.783	37.478
4119753000	경기도 부천시소사구 소사본1동	126.79	37.473
4119753500	경기도 부천시 소사구 소사본동	126.79	37.473
4119754000	경기도 부천시소사구 소사본2동	126.79	37.473
4119755000	경기도 부천시 소사구 소사본3동	126.8	37.471
4119756000	경기도 부천시 소사구 범박동	126.817	37.467
4119757000	경기도 부천시 소사구 괴안동	126.807	37.479
4119758000	경기도 부천시 소사구 역곡3동	126.816	37.478
4119759000	경기도 부천시 소사구 송내1동	126.76	37.482
4119760000	경기도 부천시 소사구 송내2동	126.769	37.479
4119900000	경기도 부천시 오정구	126.793	37.53
4119951000	경기도 부천시 오정구 성곡동	126.807	37.514
4119952000	경기도 부천시 오정구 원종1동	126.807	37.529
4119953000	경기도 부천시 오정구 원종2동	126.801	37.526
4119954000	경기도 부천시 오정구 고강본동	126.822	37.53
4119955000	경기도 부천시 오정구 고강1동	126.813	37.532
4119956000	경기도 부천시 오정구 오정동	126.777	37.538
4119957000	경기도 부천시 오정구 신흥동	126.77	37.525
4121000000	경기도 광명시	126.867	37.447
4121051000	경기도 광명시 광명1동	126.861	37.488
4121052000	경기도 광명시 광명2동	126.857	37.483
4121054000	경기도 광명시 광명3동	126.858	37.48
4121055000	경기도 광명시 광명4동	126.855	37.478
4121056000	경기도 광명시 광명5동	126.848	37.478
4121057000	경기도 광명시 광명6동	126.837	37.466
4121058000	경기도 광명시 광명7동	126.85	37.466
4121059000	경기도 광명시 철산1동	126.87	37.49
4121060000	경기도 광명시 철산2동	126.867	37.483
4121061000	경기도 광명시 철산3동	126.871	37.476
4121062000	경기도 광명시 철산4동	126.863	37.473
4121063100	경기도 광명시 하안1동	126.868	37.458
4121063200	경기도 광명시 하안2동	126.874	37.465
4121063300	경기도 광명시 하안3동	126.881	37.461
4121063400	경기도 광명시 하안4동	126.88	37.467
4121064000	경기도 광명시 소하1동	126.892	37.444
4121065000	경기도 광명시 소하2동	126.882	37.427
4121065500	경기도 광명시 일직동	126.881	37.421
4121066000	경기도 광명시 학온동	126.854	37.43
4122000000	경기도 평택시	127.005	37.024
4122025000	경기도 평택시 팽성읍	127.041	36.962
4122025300	경기도 평택시 안중읍	126.928	36.989
4122025600	경기도 평택시 포승읍	126.859	36.983
4122025900	경기도 평택시 청북읍	126.933	37.043
4122031000	경기도 평택시 진위면	127.081	37.11
4122032000	경기도 평택시 서탄면	127.019	37.102
4122033000	경기도 평택시 고덕면	127.028	37.034
4122034000	경기도 평택시 오성면	126.997	37.002
4122035000	경기도 평택시 청북면	126.933	37.043
4122036000	경기도 평택시 포승면	126.859	36.983
4122037000	경기도 평택시 현덕면	126.94	36.947
4122038000	경기도 평택시 안중면	126.928	36.989
4122051000	경기도 평택시 중앙동	127.059	37.049
4122052000	경기도 평택시 서정동	127.055	37.071
4122053500	경기도 평택시 송탄동	127.094	37.043
4122055000	경기도 평택시 지산동	127.059	37.077
4122056000	경기도 평택시 송북동	127.074	37.081
4122057000	경기도 평택시 신장1동	127.051	37.088
4122058000	경기도 평택시 신장2동	127.05	37.077
4122059000	경기도 평택시 신평동	127.11	36.98
4122060000	경기도 평택시 원평동	127.078	36.989
4122061000	경기도 평택시 통복동	127.085	36.998
4122062000	경기도 평택시 비전1동	127.117	37.014
4122063000	경기도 평택시 비전2동	127.115	36.994
4122063500	경기도 평택시 용이동	127.14	37.002
4122064000	경기도 평택시 세교동	127.075	37.012
4122065000	경기도 평택시 동삭동	127.095	37.016
4122066000	경기도 평택시 고덕동	127.034	37.046
4125000000	경기도 동두천시	127.066	37.92
4125051000	경기도 동두천시 생연1동	127.067	37.909
4125052000	경기도 동두천시 생연2동	127.05	37.9
4125053500	경기도 동두천시 중앙동	127.054	37.909
4125055000	경기도 동두천시 보산동	127.089	37.927
4125056500	경기도 동두천시 불현동	127.104	37.888
4125056600	경기도 동두천시 송내동	127.062	37.883
4125058000	경기도 동두천시 소요동	127.062	37.949
4125060000	경기도 동두천시 상패동	127.03	37.908
4127000000	경기도 안산시	126.837	37.317
4127051100	경기도 안산시 일동	126.872	37.311
4127051300	경기도 안산시 사1동	126.851	37.3
4127051500	경기도 안산시 사2동	126.841	37.284
4127051700	경기도 안산시 본오1동	126.867	37.283
4127051800	경기도 안산시 본오2동	126.868	37.295
4127051900	경기도 안산시 부곡동	126.87	37.333
4127052100	경기도 안산시 월피동	126.846	37.346
4127052600	경기도 안산시 와동	126.827	37.339
4127053100	경기도 안산시 고잔1동	126.824	37.325
4127053200	경기도 안산시 고잔2동	126.835	37.328
4127053600	경기도 안산시 성포동	126.849	37.322
4127054100	경기도 안산시 원곡본동	126.772	37.33
4127055100	경기도 안산시 원곡1동	126.798	37.323
4127055200	경기도 안산시 원곡2동	126.802	37.329
4127056100	경기도 안산시 초지동	126.77	37.31
4127057100	경기도 안산시 선부1동	126.81	37.332
4127057200	경기도 안산시 선부2동	126.801	37.345
4127057300	경기도 안산시 선부3동	126.82	37.349
4127058000	경기도 안산시 반월동	126.905	37.3
4127059000	경기도 안산시 대부동	126.588	37.258
4127060000	경기도 안산시 안산동	126.875	37.36
4127061000	경기도 안산시 본오3동	126.868	37.301
4127100000	경기도 안산시 상록구	126.858	37.321
4127151000	경기도 안산시 상록구 일동	126.872	37.311
4127151500	경기도 안산시 상록구 이동	126.854	37.309
4127152000	경기도 안산시 상록구 사1동	126.851	37.3
4127152500	경기도 안산시 상록구 사동	126.851	37.3
4127153000	경기도 안산시 상록구 사2동	126.841	37.284
4127153200	경기도 안산시 상록구 사이동	126.841	37.283
4127153500	경기도 안산시 상록구 사3동	126.83	37.297
4127153700	경기도 안산시 상록구 해양동	126.83	37.297
4127154000	경기도 안산시 상록구 본오1동	126.867	37.283
4127155000	경기도 안산시 상록구 본오2동	126.868	37.295
4127156000	경기도 안산시 상록구 본오3동	126.868	37.301
4127157000	경기도 안산시 상록구 부곡동	126.87	37.333
4127158000	경기도 안산시 상록구 월피동	126.846	37.346
4127159000	경기도 안산시 상록구 성포동	126.849	37.322
4127160000	경기도 안산시 상록구 반월동	126.905	37.3
4127161000	경기도 안산시 상록구 안산동	126.875	37.36
4127300000	경기도 안산시 단원구	126.795	37.327
4127351000	경기도 안산시 단원구 와동	126.827	37.339
4127352000	경기도 안산시 단원구 고잔1동	126.824	37.325
4127352500	경기도 안산시 단원구 고잔동	126.824	37.326
4127353000	경기도 안산시 단원구 고잔2동	126.835	37.328
4127353200	경기도 안산시 단원구 중앙동	126.835	37.327
4127353500	경기도 안산시 단원구 호수동	126.832	37.311
4127354000	경기도 안산시 단원구 원곡본동	126.772	37.33
4127354500	경기도 안산시 단원구 원곡동	126.794	37.332
4127355000	경기도 안산시 단원구 원곡1동	126.798	37.323
4127355500	경기도 안산시 단원구 백운동	126.8	37.324
4127356000	경기도 안산시 단원구 원곡2동	126.802	37.329
4127356500	경기도 안산시 단원구 신길동	126.769	37.331
4127357000	경기도 안산시 단원구 초지동	126.77	37.31
4127358000	경기도 안산시 단원구 선부1동	126.81	37.332
4127359000	경기도 안산시 단원구 선부2동	126.801	37.345
4127360000	경기도 안산시 단원구 선부3동	126.82	37.349
4127361000	경기도 안산시 단원구 대부동	126.588	37.258
4128100000	경기도 고양시 덕양구	126.901	37.662
4128151000	경기도 고양시 덕양구 주교동	126.827	37.662
4128152000	경기도 고양시 덕양구 원신동	126.863	37.671
4128153000	경기도 고양시 덕양구 흥도동	126.862	37.634
4128154000	경기도 고양시 덕양구 성사1동	126.844	37.659
4128155000	경기도 고양시 덕양구 성사2동	126.84	37.651
4128156000	경기도 고양시 덕양구 효자동	126.953	37.662
4128157000	경기도 고양시 덕양구 신도동	126.904	37.66
4128157500	경기도 고양시 덕양구 삼송동	126.904	37.66
4128157600	경기도 고양시 덕양구 삼송1동	126.908	37.663
4128157700	경기도 고양시 덕양구 삼송2동	126.874	37.651
4128158000	경기도 고양시 덕양구 창릉동	126.891	37.631
4128159000	경기도 고양시 덕양구 고양동	126.899	37.709
4128160000	경기도 고양시 덕양구 관산동	126.86	37.71
4128161000	경기도 고양시 덕양구 능곡동	126.809	37.63
4128162100	경기도 고양시 덕양구 화정1동	126.833	37.642
4128162200	경기도 고양시 덕양구 화정2동	126.836	37.632
4128163000	경기도 고양시 덕양구 행주동	126.815	37.609
4128164000	경기도 고양시 덕양구 행신1동	126.833	37.622
4128165000	경기도 고양시 덕양구 행신2동	126.844	37.608
4128165500	경기도 고양시 덕양구 행신3동	126.847	37.621
4128165600	경기도 고양시 덕양구 행신4동	126.849	37.62
4128166000	경기도 고양시 덕양구 화전동	126.884	37.603
4128167000	경기도 고양시 덕양구 대덕동	126.855	37.592
4128300000	경기도 고양시 일산구	126.77	37.668
4128351000	경기도 고양시 일산구 식사동	126.814	37.677
4128352000	경기도 고양시 일산구 일산1동	126.767	37.688
